レースID,順位,選手登番,展示,天候,風向,風速,波高,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ6R,1,4693,6.67,晴,北東,4,4,1,松下誉士,36,福岡,51,B1,4.14,18.18,3.43,13.51,51.56,31.76
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ6R,2,4474,6.77,晴,北東,4,4,3,渡辺　崇,33,福岡,55,A2,5.24,34.26,4.88,32.0,37.5,38.3
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ6R,3,4674,6.76,晴,北東,4,4,4,池田剛規,33,福岡,52,B1,4.76,29.35,3.92,17.65,39.13,40.23
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ6R,4,4958,6.7,晴,北東,4,4,2,溝口海義,25,福岡,54,B1,4.88,26.55,4.26,16.0,45.21,32.97
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ6R,5,4148,6.74,晴,北東,4,4,6,枝尾　賢,38,福岡,49,A1,7.06,54.26,6.85,59.77,17.54,27.59
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ6R,6,4136,6.79,晴,北東,4,4,5,江夏　満,40,福岡,53,A1,6.95,48.39,7.51,58.97,33.33,45.05
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ7R,1,4668,6.74,晴,北東,4,4,1,楠本晃嗣,35,福岡,50,B1,4.36,21.43,0.0,0.0,30.77,41.3
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ7R,2,4697,6.68,晴,北東,4,4,5,國弘翔平,34,福岡,48,B1,4.37,25.81,4.15,20.51,41.67,44.83
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ7R,3,3444,6.7,晴,北東,4,4,4,香月大介,50,福岡,52,B1,4.08,19.77,5.71,37.5,24.59,31.11
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ7R,4,4046,6.75,晴,北東,4,4,3,谷村啓司,40,福岡,52,B1,3.43,11.46,4.03,18.46,20.34,38.3
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ7R,5,5093,6.8,晴,北東,4,4,6,浦野　海,18,福岡,55,B2,2.02,3.08,1.25,0.0,48.53,37.63
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ7R,6,4868,6.8,晴,北東,4,4,2,松本　峻,29,福岡,52,B2,4.57,19.64,3.63,7.69,55.41,27.78
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ8R,1,4122,6.69,晴,北東,3,3,1,安東幸治,38,福岡,57,A2,5.42,35.71,5.01,27.91,24.14,26.14
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ8R,2,4121,6.75,晴,北東,3,3,3,富永修一,38,福岡,52,B1,5.12,32.14,0.0,0.0,25.86,36.08
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ8R,3,3564,6.7,晴,北東,3,3,4,桑原　啓,50,福岡,53,B1,4.55,22.0,4.12,23.53,14.29,39.29
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ8R,4,4669,6.72,晴,北東,3,3,2,井上　茂,35,福岡,53,B1,4.49,20.78,5.89,42.11,26.67,23.91
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ8R,5,4180,6.74,晴,北東,3,3,6,上野秀和,37,福岡,56,B1,3.85,16.38,5.2,32.81,30.88,38.95
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ8R,6,3928,6.78,晴,北東,3,3,5,林　恵祐,44,福岡,59,B1,3.86,17.35,3.96,25.0,22.03,26.58
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ9R,1,3804,6.78,晴,北,3,3,2,中渡修作,46,福岡,51,B1,5.17,30.48,5.62,33.33,57.33,36.78
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ9R,2,4474,6.79,晴,北,3,3,6,渡辺　崇,33,福岡,55,A2,5.24,34.26,4.88,32.0,37.5,38.3
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ9R,3,4463,6.73,晴,北,3,3,3,三苫晃幸,34,福岡,56,B1,5.2,36.27,4.97,30.53,41.79,44.94
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ9R,4,5028,6.79,晴,北,3,3,5,原田才一,23,福岡,52,B1,5.23,36.19,3.67,15.15,40.0,16.85
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ9R,5,3566,6.81,晴,北,3,3,4,川添英正,50,福岡,51,A2,4.87,28.44,5.61,33.71,33.78,23.08
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ9R,6,4551,6.74,晴,北,3,3,1,三川昂暁,31,福岡,53,A1,5.7,39.05,5.69,36.26,18.33,40.63
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ10R,1,4301,6.78,晴,北,3,3,6,関　裕也,37,福岡,52,B1,5.93,41.35,5.27,37.14,50.0,36.36
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ10R,2,4544,6.75,晴,北,3,3,4,松田大志,32,福岡,51,A1,7.76,67.39,7.03,57.55,21.05,23.33
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ10R,3,4136,6.82,晴,北,3,3,1,江夏　満,40,福岡,53,A1,6.95,48.39,7.51,58.97,33.33,45.05
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ10R,4,4351,6.78,晴,北,3,3,5,里岡右貴,34,福岡,53,A1,6.87,55.71,6.42,51.52,48.68,37.5
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ10R,5,3576,6.78,晴,北,3,3,2,白水勝也,47,福岡,49,A2,6.63,52.38,7.12,57.69,22.22,38.14
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ10R,6,4789,6.78,晴,北,3,3,3,古賀智之,31,福岡,51,B1,4.65,19.23,5.0,33.33,24.59,25.29
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ11R,1,4522,6.75,晴,北,3,3,1,古澤光紀,32,福岡,53,A1,7.19,60.61,7.28,57.45,23.81,35.23
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ11R,2,4958,6.72,晴,北,3,3,3,溝口海義,25,福岡,54,B1,4.88,26.55,4.26,16.0,45.21,32.97
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ11R,3,4336,6.81,晴,北,3,3,6,松田竜馬,36,福岡,54,A2,5.48,38.13,6.0,41.27,27.12,39.29
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ11R,4,4122,6.71,晴,北,3,3,5,安東幸治,38,福岡,57,A2,5.42,35.71,5.01,27.91,24.14,26.14
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ11R,5,3876,6.73,晴,北,3,3,4,中辻崇人,43,福岡,52,A1,6.94,57.26,7.56,61.11,26.98,34.44
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ11R,6,4402,6.76,晴,北,3,3,2,乙藤智史,35,福岡,53,A2,5.91,38.46,6.16,43.24,37.88,17.98
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ12R,1,4521,6.77,晴,北,3,3,1,小池公生,33,福岡,50,A2,6.18,40.63,5.46,31.25,32.08,38.46
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ12R,2,4364,6.83,晴,北,3,3,2,池永　太,35,福岡,53,A1,6.76,47.29,7.27,57.73,32.79,39.77
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ12R,3,4566,6.75,晴,北,3,3,5,塩田北斗,32,福岡,53,A1,7.59,61.18,6.98,53.26,31.51,39.29
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ12R,4,3702,6.82,晴,北,3,3,4,貞兼淳二,47,福岡,56,B1,5.05,28.97,5.29,47.06,39.73,26.14
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ12R,5,4151,6.82,晴,北,3,3,6,下河誉史,38,福岡,57,A2,5.37,33.88,4.6,19.12,50.0,29.55
2020-09-22芦　屋ＢＯＡＴＢｏｙカップ12R,6,4288,6.76,晴,北,3,3,3,永田啓二,35,福岡,52,A1,6.54,47.33,6.06,45.83,24.62,31.82
2020-09-22下　関ふく～る下関オープン８周年記念1R,1,4234,6.9,晴,北,3,3,3,野相弘司,37,福岡,57,B1,4.88,31.25,3.89,22.22,36.07,36.44
2020-09-22下　関ふく～る下関オープン８周年記念1R,2,3892,6.82,晴,北,3,3,1,草場康幸,44,佐賀,52,A2,4.65,24.39,5.55,36.36,33.61,36.97
2020-09-22下　関ふく～る下関オープン８周年記念1R,3,4404,6.9,晴,北,3,3,5,岸蔭　亮,35,兵庫,52,B1,4.38,30.0,5.79,42.86,40.17,34.45
2020-09-22下　関ふく～る下関オープン８周年記念1R,4,5090,6.85,晴,北,3,3,4,生方靖亜,19,群馬,53,B1,3.23,10.84,0.0,0.0,30.09,36.13
2020-09-22下　関ふく～る下関オープン８周年記念1R,5,3982,6.91,晴,北,3,3,2,福田　理,43,岡山,55,B1,5.1,28.05,4.84,31.25,41.9,27.5
2020-09-22下　関ふく～る下関オープン８周年記念1R,6,5117,6.89,晴,北,3,3,6,冨名腰桃,20,福岡,45,B2,1.43,0.0,1.57,0.0,27.73,44.17
2020-09-22下　関ふく～る下関オープン８周年記念2R,1,5055,6.83,晴,北,3,3,2,眞鳥章太,24,長崎,53,B1,3.83,15.22,0.0,0.0,29.06,38.98
2020-09-22下　関ふく～る下関オープン８周年記念2R,2,4495,6.75,晴,北,3,3,4,森晋太郎,33,福岡,52,B1,4.45,25.33,4.9,20.0,42.86,37.82
2020-09-22下　関ふく～る下関オープン８周年記念2R,3,4985,6.85,晴,北,3,3,1,井本昌也,23,山口,49,B1,4.24,23.61,3.09,10.0,38.33,26.79
2020-09-22下　関ふく～る下関オープン８周年記念2R,4,3477,6.83,晴,北,3,3,3,近藤稔也,50,徳島,56,B1,4.66,21.78,4.78,26.09,30.58,26.89
2020-09-22下　関ふく～る下関オープン８周年記念2R,5,5065,6.81,晴,北,3,3,5,伊久間陽,22,群馬,52,B1,2.69,5.68,0.0,0.0,29.52,26.36
2020-09-22下　関ふく～る下関オープン８周年記念2R,6,5073,6.77,晴,北,3,3,6,上原健次,25,福岡,52,B1,2.72,3.61,3.0,12.5,34.78,35.0
2020-09-22下　関ふく～る下関オープン８周年記念3R,1,3615,6.88,晴,北,3,3,2,横田　茂,47,広島,50,A2,5.27,34.4,5.54,35.8,34.78,31.09
2020-09-22下　関ふく～る下関オープン８周年記念3R,2,4853,6.86,晴,北,3,3,1,前原　哉,25,岡山,46,B2,3.87,15.87,3.3,20.0,29.75,23.33
2020-09-22下　関ふく～る下関オープン８周年記念3R,3,3997,6.79,晴,北,3,3,3,北村征嗣,41,大阪,52,A1,7.19,54.72,6.27,37.25,33.33,27.43
2020-09-22下　関ふく～る下関オープン８周年記念3R,4,4948,6.8,晴,北,3,3,5,木場悠介,27,長崎,52,B1,4.02,15.0,3.56,8.0,40.65,27.12
2020-09-22下　関ふく～る下関オープン８周年記念3R,5,3485,6.97,晴,北,3,3,6,竹村祥司,48,大阪,52,A2,4.87,35.11,5.27,33.33,40.16,43.33
2020-09-22下　関ふく～る下関オープン８周年記念3R,6,5063,6.85,晴,北,3,3,4,大塚雅治,22,東京,51,B1,2.94,5.95,0.0,0.0,28.07,29.41
2020-09-22下　関ふく～る下関オープン８周年記念4R,1,4083,6.79,晴,北,3,3,2,福島勇樹,41,東京,51,A1,6.8,51.97,4.22,22.22,30.1,37.5
2020-09-22下　関ふく～る下関オープン８周年記念4R,2,4411,6.85,晴,北,3,3,4,沢田昭宏,34,大阪,54,A2,5.19,27.91,5.63,25.93,30.77,36.44
2020-09-22下　関ふく～る下関オープン８周年記念4R,3,3901,6.89,晴,北,3,3,3,松田憲幸,43,山口,52,A2,5.38,32.86,6.17,44.72,40.91,30.43
2020-09-22下　関ふく～る下関オープン８周年記念4R,4,4641,6.81,晴,北,3,3,1,磯村　匠,29,東京,50,B1,4.75,26.09,4.6,30.0,37.98,25.0
2020-09-22下　関ふく～る下関オープン８周年記念4R,5,5054,6.87,晴,北,3,3,5,佐々木大,24,大阪,51,B1,3.21,9.52,0.0,0.0,27.69,27.97
2020-09-22下　関ふく～る下関オープン８周年記念5R,1,3975,6.76,晴,北,3,3,1,小野寺智,43,香川,52,A2,5.75,34.31,5.96,34.78,39.81,36.97
2020-09-22下　関ふく～る下関オープン８周年記念5R,2,4014,6.8,晴,北,3,3,2,片岡恵里,40,山口,49,B1,4.71,26.21,5.48,41.67,43.55,40.68
2020-09-22下　関ふく～る下関オープン８周年記念5R,3,3944,6.76,晴,北,3,3,4,山口裕二,41,長崎,53,A1,6.45,43.92,6.07,42.86,30.77,22.33
2020-09-22下　関ふく～る下関オープン８周年記念5R,4,4957,6.82,晴,北,3,3,5,竹之内極,25,福岡,56,B1,4.19,19.48,4.4,30.0,28.45,32.23
2020-09-22下　関ふく～る下関オープン８周年記念5R,5,3982,6.87,晴,北,3,3,3,福田　理,43,岡山,55,B1,5.1,28.05,4.84,31.25,41.9,27.5
2020-09-22下　関ふく～る下関オープン８周年記念5R,6,4963,6.82,晴,北,3,3,6,實森美祐,24,広島,47,B1,4.95,32.29,4.75,25.0,32.46,38.33
2020-09-22下　関ふく～る下関オープン８周年記念6R,1,4500,6.86,晴,北,3,3,6,山田康二,32,佐賀,54,A2,7.92,67.8,8.31,43.75,25.23,23.93
2020-09-22下　関ふく～る下関オープン８周年記念6R,2,3478,6.9,晴,北,3,3,4,嶋田貴支,49,香川,50,B1,5.07,27.72,6.0,36.36,25.96,32.77
2020-09-22下　関ふく～る下関オープン８周年記念6R,3,4116,6.77,晴,北,3,3,1,川田正人,39,徳島,51,A2,5.23,31.62,6.0,40.91,37.19,38.33
2020-09-22下　関ふく～る下関オープン８周年記念6R,4,5090,6.94,晴,北,3,3,5,生方靖亜,19,群馬,53,B1,3.23,10.84,0.0,0.0,30.09,36.13
2020-09-22下　関ふく～る下関オープン８周年記念6R,5,3427,6.83,晴,北,3,3,2,大賀広幸,53,山口,52,A2,6.16,45.45,6.22,47.83,40.34,36.97
2020-09-22下　関ふく～る下関オープン８周年記念6R,6,4495,6.77,晴,北,3,3,3,森晋太郎,33,福岡,52,B1,4.45,25.33,4.9,20.0,42.86,37.82
2020-09-22下　関ふく～る下関オープン８周年記念7R,1,4017,6.85,晴,北,4,4,5,向井美鈴,40,山口,45,A2,5.94,37.62,6.4,46.15,31.93,43.33
2020-09-22下　関ふく～る下関オープン８周年記念7R,2,3996,6.8,晴,北,4,4,4,秋山直之,41,群馬,52,A1,7.54,60.0,5.62,26.92,30.95,30.58
2020-09-22下　関ふく～る下関オープン８周年記念7R,3,4656,6.73,晴,北,4,4,2,大崎　翔,33,兵庫,55,B1,5.15,33.33,4.27,27.27,36.61,33.33
2020-09-22下　関ふく～る下関オープン８周年記念7R,4,3834,6.75,晴,北,4,4,6,細川明人,45,岡山,55,B1,5.19,29.85,4.72,22.22,44.53,22.94
2020-09-22下　関ふく～る下関オープン８周年記念7R,5,4853,6.87,晴,北,4,4,3,前原　哉,25,岡山,46,B2,3.87,15.87,3.3,20.0,29.75,23.33
2020-09-22下　関ふく～る下関オープン８周年記念7R,6,4642,6.79,晴,北,4,4,1,松尾夏海,28,香川,46,A2,5.75,39.71,0.0,0.0,29.36,40.34
2020-09-22下　関ふく～る下関オープン８周年記念8R,1,4936,6.72,晴,北東,4,4,4,戸敷晃美,24,福岡,47,B2,4.85,31.19,3.97,13.33,59.12,24.35
2020-09-22下　関ふく～る下関オープン８周年記念8R,2,5054,6.82,晴,北東,4,4,3,佐々木大,24,大阪,51,B1,3.21,9.52,0.0,0.0,27.69,27.97
2020-09-22下　関ふく～る下関オープン８周年記念8R,3,3024,6.82,晴,北東,4,4,6,西島義則,58,広島,58,A1,7.59,62.76,5.66,36.84,39.85,36.44
2020-09-22下　関ふく～る下関オープン８周年記念8R,4,4948,6.85,晴,北東,4,4,1,木場悠介,27,長崎,52,B1,4.02,15.0,3.56,8.0,40.65,27.12
2020-09-22下　関ふく～る下関オープン８周年記念8R,5,4967,6.83,晴,北東,4,4,2,中村魁生,22,大阪,49,A2,5.62,36.79,4.13,12.5,47.5,35.29
2020-09-22下　関ふく～る下関オープン８周年記念8R,6,5073,6.78,晴,北東,4,4,5,上原健次,25,福岡,52,B1,2.72,3.61,3.0,12.5,34.78,35.0
2020-09-22下　関ふく～る下関オープン８周年記念9R,1,4601,6.79,晴,北東,3,3,1,森野正弘,35,山口,54,A1,6.63,47.47,7.02,55.06,29.57,37.29
2020-09-22下　関ふく～る下関オープン８周年記念9R,2,5022,6.73,晴,北東,3,3,4,伊藤尚汰,25,福岡,47,B1,3.08,12.26,3.25,25.0,50.86,33.33
2020-09-22下　関ふく～る下関オープン８周年記念9R,3,3975,6.78,晴,北東,3,3,2,小野寺智,43,香川,52,A2,5.75,34.31,5.96,34.78,39.81,36.97
2020-09-22下　関ふく～る下関オープン８周年記念9R,4,4450,6.86,晴,北東,3,3,6,平高奈菜,33,香川,46,A1,7.4,58.59,6.95,53.97,37.9,23.42
2020-09-22下　関ふく～る下関オープン８周年記念9R,5,5063,6.78,晴,北東,3,3,3,大塚雅治,22,東京,51,B1,2.94,5.95,0.0,0.0,28.07,29.41
2020-09-22下　関ふく～る下関オープン８周年記念9R,6,5117,6.84,晴,北東,3,3,5,冨名腰桃,20,福岡,45,B2,1.43,0.0,1.57,0.0,27.73,44.17
2020-09-22下　関ふく～る下関オープン８周年記念10R,1,4083,6.8,晴,北,4,4,6,福島勇樹,41,東京,51,A1,6.8,51.97,4.22,22.22,30.1,37.5
2020-09-22下　関ふく～る下関オープン８周年記念10R,2,3944,6.79,晴,北,4,4,1,山口裕二,41,長崎,53,A1,6.45,43.92,6.07,42.86,30.77,22.33
2020-09-22下　関ふく～る下関オープン８周年記念10R,3,4404,6.84,晴,北,4,4,3,岸蔭　亮,35,兵庫,52,B1,4.38,30.0,5.79,42.86,40.17,34.45
2020-09-22下　関ふく～る下関オープン８周年記念10R,4,3427,6.82,晴,北,4,4,4,大賀広幸,53,山口,52,A2,6.16,45.45,6.22,47.83,40.34,36.97
2020-09-22下　関ふく～る下関オープン８周年記念10R,5,5055,6.82,晴,北,4,4,5,眞鳥章太,24,長崎,53,B1,3.83,15.22,0.0,0.0,29.06,38.98
2020-09-22下　関ふく～る下関オープン８周年記念10R,6,3485,6.91,晴,北,4,4,2,竹村祥司,48,大阪,52,A2,4.87,35.11,5.27,33.33,40.16,43.33
2020-09-22下　関ふく～る下関オープン８周年記念11R,1,4500,6.78,晴,北,4,4,3,山田康二,32,佐賀,54,A2,7.92,67.8,8.31,43.75,25.23,23.93
2020-09-22下　関ふく～る下関オープン８周年記念11R,2,3997,6.78,晴,北,4,4,1,北村征嗣,41,大阪,52,A1,7.19,54.72,6.27,37.25,33.33,27.43
2020-09-22下　関ふく～る下関オープン８周年記念11R,3,3901,6.96,晴,北,4,4,6,松田憲幸,43,山口,52,A2,5.38,32.86,6.17,44.72,40.91,30.43
2020-09-22下　関ふく～る下関オープン８周年記念11R,4,4985,6.85,晴,北,4,4,5,井本昌也,23,山口,49,B1,4.24,23.61,3.09,10.0,38.33,26.79
2020-09-22下　関ふく～る下関オープン８周年記念11R,5,3834,6.81,晴,北,4,4,2,細川明人,45,岡山,55,B1,5.19,29.85,4.72,22.22,44.53,22.94
2020-09-22下　関ふく～る下関オープン８周年記念11R,6,3892,6.79,晴,北,4,4,4,草場康幸,44,佐賀,52,A2,4.65,24.39,5.55,36.36,33.61,36.97
2020-09-22下　関ふく～る下関オープン８周年記念12R,1,3996,6.79,晴,北,4,4,1,秋山直之,41,群馬,52,A1,7.54,60.0,5.62,26.92,30.95,30.58
2020-09-22下　関ふく～る下関オープン８周年記念12R,2,4601,6.84,晴,北,4,4,3,森野正弘,35,山口,54,A1,6.63,47.47,7.02,55.06,29.57,37.29
2020-09-22下　関ふく～る下関オープン８周年記念12R,3,4116,6.77,晴,北,4,4,2,川田正人,39,徳島,51,A2,5.23,31.62,6.0,40.91,37.19,38.33
2020-09-22下　関ふく～る下関オープン８周年記念12R,4,3615,6.8,晴,北,4,4,4,横田　茂,47,広島,50,A2,5.27,34.4,5.54,35.8,34.78,31.09
2020-09-22下　関ふく～る下関オープン８周年記念12R,5,4411,6.84,晴,北,4,4,6,沢田昭宏,34,大阪,54,A2,5.19,27.91,5.63,25.93,30.77,36.44
2020-09-22児　島第１９回シモデンカップ1R,1,4271,6.73,晴,南東,3,3,2,川崎公靖,38,広島,52,B1,4.65,25.47,5.67,37.04,27.74,25.49
2020-09-22児　島第１９回シモデンカップ1R,2,4434,6.72,晴,南東,3,3,1,田中辰彦,34,広島,55,A2,5.95,40.35,5.0,40.0,25.97,26.04
2020-09-22児　島第１９回シモデンカップ1R,3,3141,6.67,晴,南東,3,3,3,山来和人,58,東京,54,B1,4.56,25.97,4.44,22.22,28.13,28.87
2020-09-22児　島第１９回シモデンカップ1R,4,4527,6.71,晴,南東,3,3,5,高野心吾,32,愛知,50,B1,4.59,26.32,3.81,18.52,28.66,32.84
2020-09-22児　島第１９回シモデンカップ1R,5,3850,6.7,晴,南東,3,3,4,小川知行,48,群馬,51,B1,4.72,30.43,4.5,22.22,33.55,38.81
2020-09-22児　島第１９回シモデンカップ1R,6,4552,6.81,晴,南東,3,3,6,杉山勝匡,31,佐賀,50,B1,4.29,24.51,4.77,30.19,31.65,30.0
2020-09-22児　島第１９回シモデンカップ2R,1,4126,6.67,晴,南東,4,3,1,吉本玲緒,41,広島,56,B1,4.32,23.0,5.53,40.43,21.12,39.86
2020-09-22児　島第１９回シモデンカップ2R,2,5017,6.72,晴,南東,4,3,4,澤田尚也,21,滋賀,52,B1,4.91,24.32,5.29,42.86,26.14,28.71
2020-09-22児　島第１９回シモデンカップ2R,3,4420,6.81,晴,南東,4,3,2,津久井拓,32,群馬,52,B1,4.82,23.42,4.68,31.58,30.13,34.43
2020-09-22児　島第１９回シモデンカップ2R,4,4458,6.65,晴,南東,4,3,3,抹香雄三,34,広島,53,B1,5.08,23.64,6.22,47.22,40.76,33.93
